id,Store,Merch,Offer,Title,Description,Code,Terms,Category,feature,URL,Link,Image,Type,Value,Status,Startdate,Enddate
24387022,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,942998,"Terms goes here ",Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-09-21,2023-07-07
84949853,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,469396,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-10-14,2023-07-28
84844525,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,745658,"Terms goes here ",,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-11-25,2023-12-28
50425368,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,584109,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-06-24,2023-06-05
75923679,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,530086,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,The status goes here,2022-07-31,2023-06-03
35026189,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,673241,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-09-02,2023-03-14
28233789,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,100448,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,The status goes here,2022-01-28,2023-07-28
8790955,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,994987,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,The status goes here,2022-06-08,2023-09-25
77294308,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,734411,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-10-11,2023-07-06
64520377,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,317156,The Terms go here,Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-09-04,2023-06-18
30189111,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,943671,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-09-13,2023-01-09
1304074,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,979131,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-06-24,2023-04-05
67046034,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,499842,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-12-17,2023-08-08
14675630,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,230982,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-05-25,2023-03-17
84065177,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,646729,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-04-24,2023-05-28
45502585,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,137038,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-05-02,2023-04-28
70215136,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,714950,The Terms go here,Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-09-04,2023-09-29
30327831,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,809157,"Terms goes here ",Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-05-07,2023-01-08
64238035,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,568042,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-02-25,2023-10-26
71356470,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,721660,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-12-12,2023-09-19
87565243,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,402883,The Terms go here,Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-03-24,2023-10-02
22960794,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,277697,The Terms go here,Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-03-05,2023-02-07
23734388,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,483143,"Terms goes here ",Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-05-06,2023-09-03
35878117,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,354556,"Terms goes here ","Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-05-20,2023-07-11
75724861,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,646914,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-03-03,2023-06-13
92296830,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,479043,The Terms go here,Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-06-23,2023-02-15
51657181,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,135748,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-10-02,2023-10-24
6644465,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,766259,"Terms goes here ",Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,The status goes here,2022-02-22,2023-09-25
62431123,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,904587,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-01-09,2023-11-22
81632665,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,338612,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-01-05,2023-12-13
